observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
multistep_001:atkinson-hyperlegible:12px:c7e9ee260386,multistep_001,1,multi_step,noncoding,ordered_steps;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,156,61,5,2,10,12.0,c7e9ee260386b3665ec0884a98f8e197913f66031705b323a1dd9403aedd9b7f,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-e15e-7262-8fc1-054f670fcef2,5075,0,,True,1.0,10,"""10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12712, ""output_tokens"": 44, ""reasoning_output_tokens"": 37}",0d509cf9313a2239f967c0104055f1174a8f3698af50dbfcf215a37ab71a66e8,aea0785ad682051a85d95e9b229a2567f9435751b0cf7c6e9171c84f7f808d20,2026-09-05T01:51:59.437915+00:00
multistep_002:atkinson-hyperlegible:12px:9d508b23ab5f,multistep_002,1,multi_step,noncoding,filter_then_select;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,123,61,4,2,8,9.6,9d508b23ab5ff2e3186e9b78b4ba901712d256bbccb5d641a0ad1e9cad8425dc,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-e635-7d20-b2a7-243218605c5d,5962,0,,True,1.0,13,"""13""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 61, ""reasoning_output_tokens"": 54}",7e43fe81becf5ac960da2b0f40e9e4bd88b353503dca504a78d898c926ba42e2,87b249dadb5b10bd879d16ed8c5b86ba73533ae73f60032781cb6595d74afb31,2026-09-05T01:52:01.490074+00:00
structured_001:atkinson-hyperlegible:12px:5e67f3b8d3e9,structured_001,1,structured_output,noncoding,json;no_explanation;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,128,61,4,2,8,9.6,5e67f3b8d3e9e926686baebd337dddd5c060e7087af1fb323b68125a13ad6314,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-f09d-7e22-b831-c89093e07175,4367,0,,True,1.0,"{""city"":""Ottawa"",""country"":""Canada""}","{""city"": ""Ottawa"", ""country"": ""Canada""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 60, ""reasoning_output_tokens"": 44}",3f89323fe5caf1f84f5658d9c9ed2aafe19fdd73a03c516563f6c273a03424a3,622109dc4322032aebf9eeb743817dae6e0df9d0a35c664713543709d5fd1eae,2026-09-05T01:52:02.693145+00:00
structured_002:atkinson-hyperlegible:12px:832aa5578b24,structured_002,1,structured_output,noncoding,json;type_constraint;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,124,61,4,2,8,9.6,832aa5578b24cfc0291d8293505368a1726057a370b4ff3087d33196c5a5e053,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-f447-78d0-9cbd-da95d13f35fe,4951,0,,True,1.0,"{""name"":""Delta"",""active"":true}","{""active"": true, ""name"": ""Delta""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 72, ""reasoning_output_tokens"": 57}",d632b9feac55818cae577d52dfc40eb64c40a33e8c2c9834d284ad9efa92b9b1,9441c9d71187d3b8266bac211aa6ad41bd37b3afb11ba398bfcd4aa95632a468,2026-09-05T01:52:04.221681+00:00
uncertainty_001:atkinson-hyperlegible:12px:356ec99fc5a4,uncertainty_001,1,uncertainty,noncoding,null;do_not_infer;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,158,61,5,2,10,12.0,356ec99fc5a4d0710449921a956978bff51940f35d6283a884451cee505ee855,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-f658-7051-89b7-dc64d14488d2,5859,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12931, ""output_tokens"": 80, ""reasoning_output_tokens"": 73}",2f8ae13df2cdca8237ea1a08cdf38f20dd7a5a77d3eb4a61d0b765390cad3794,f59a2dfb7828e60872d951e51c4010d4a7c16c433479acb987791fc765ba7da3,2026-09-05T01:52:05.298377+00:00
uncertainty_002:atkinson-hyperlegible:12px:ce1f8b8ac1d7,uncertainty_002,1,uncertainty,noncoding,null;no_calculation;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,155,61,5,2,10,12.0,ce1f8b8ac1d7d39339174e5a4e93ee3a7a04975f3199594c61d4f4d94498b975,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f43-fd0f-7ad2-b8bf-288a417137a6,4706,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12924, ""output_tokens"": 56, ""reasoning_output_tokens"": 49}",34dd0d11975122927183588f0be1799c9b2535a175cf9fded778de97d7b723c2,5eadb83b51e81348d2c9b6d45886c0e5beab41a197b82d9a9ac4e2c7bdeff7f5,2026-09-05T01:52:06.196908+00:00
numeric_date_001:atkinson-hyperlegible:12px:8f544201e1af,numeric_date_001,1,numeric_date,noncoding,date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,138,25,5,1,5,6.0,8f544201e1af959b306bc91688b5075a57e22c0f5b6d95ec426cff26b3faadb3,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-01ca-71a1-aa65-87227525acc9,3967,0,,True,1.0,2026-01-14,"""2026-01-14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 47, ""reasoning_output_tokens"": 35}",7f8add86c16fb6c2d7b5cfc212e957c22233fcbf4eed05c70e006717d71592fc,b277add660b77da981dd926cf53b60cec8e10b192814ecc5cadb843055cc24e5,2026-09-05T01:52:06.661056+00:00
numeric_date_002:atkinson-hyperlegible:12px:1549a627c97b,numeric_date_002,1,numeric_date,noncoding,strict_threshold;decimal;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,217,25,7,1,7,8.4,1549a627c97b65d9c07818c37654c396fedd73c2c0e3830f74e152e8a11e71da,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-07c8-7812-87be-e3b514c902e8,4865,0,,True,1.0,20.5,"""20.5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12923, ""output_tokens"": 52, ""reasoning_output_tokens"": 43}",936415283d841811b8f22f4f533febcd51f64076f8c82d0d6aacae046b205e6a,d2243ac9dd3c72f0767abcd6ac6d44ac9b55dc31404f823cd5e0b55445c09dd7,2026-09-05T01:52:09.087802+00:00
formatting_001:atkinson-hyperlegible:12px:733bdd4ab1d9,formatting_001,1,formatting,noncoding,bounded_output;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,127,49,4,2,8,9.6,733bdd4ab1d920e970d5c632bc19d6e65da0cc19ba9fbfdaf133f2cc7625be63,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-0c1c-7e23-9186-c6347a1ce661,4375,0,,True,1.0,"otter,fox,lynx","[""otter"", ""fox"", ""lynx""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 62, ""reasoning_output_tokens"": 49}",eccbf18b111f82b6ec1e55b2ae9883252797ebfbc09bfc48f2bfca79039c33aa,b8e8cc5d7a4b5138ab91064502371fe92ee480f6505e345800157f702d37f1b8,2026-09-05T01:52:09.674183+00:00
reference_001:atkinson-hyperlegible:12px:7a415cf0e353,reference_001,1,reference_resolution,noncoding,reference;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,128,61,4,2,8,9.6,7a415cf0e3538d375fb861a8392a6dc62accf796a6aadfaa3c383cb012ff6892,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-0f92-7b82-87de-c5bb33a88952,5316,0,,True,1.0,5.50,"""5.50""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12932, ""output_tokens"": 70, ""reasoning_output_tokens"": 61}",ae4ac98c5b20b804e03ce6e324f7af68d0849555e9c4b1074d0011beb71ca01e,533a0f8192cf59a70bcbc9cc1ba905b4f00aacf7eb8be13ac4807786b4257257,2026-09-05T01:52:11.513460+00:00
reference_002:atkinson-hyperlegible:12px:ea3cbb043259,reference_002,1,reference_resolution,noncoding,relative_position;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,125,49,4,2,8,9.6,ea3cbb04325937b7194a9b04268d1f6a2428e6ec746801e0d95c98a8b2d1801d,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-1240-70e1-968f-8628fa324dc7,4625,0,,False,0.0,Cole,"""Bea""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 47, ""reasoning_output_tokens"": 40}",5ed7a2a13759eb9129547d92cb028dd3cd2150ef6c2a1dfa93d735ce6ae50f9b,8305e113276491cf35300814f1e031cf63868563c738b350ff0861140de4df3f,2026-09-05T01:52:11.287884+00:00
ocr_control_001:atkinson-hyperlegible:12px:3710cd30737d,ocr_control_001,1,ocr_control,noncoding,confusable_characters;control;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,125,61,4,2,8,9.6,3710cd30737d0813eae5bce10d3540721e9c991d7100ab7330ca37625e9adec6,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-1afe-7652-8988-058d16be5e7f,4579,0,,True,1.0,0O1lI5S8B-7aF2,"""0O1lI5S8B-7aF2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 67, ""reasoning_output_tokens"": 47}",b63cdb53f20bed5d81f85c4c2dbd201a0bf9a812213f65d963e886034e49f168,e7b81febcee25fa4ba0c0fc264f3812d410d57df9b95ca96bb7f64aa28e4b69e,2026-09-05T01:52:13.669041+00:00
coding_001:atkinson-hyperlegible:12px:cff3381c3388,coding_001,1,coding,coding,python;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,95,121,3,4,12,14.399999999999999,cff3381c3388faed0fb50aad3477d5032c0ec40f8e0b099bb2b1880932df1381,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-1d48-7cb0-8d11-ac20917171f7,5057,0,,True,1.0,x * x,"""x * x""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 58, ""reasoning_output_tokens"": 49}",8ba513335e1fc6910a417526de3a728fb29afdf42d83d23e96bcbd1fbc874675,8ab916d91724cababdd49695e1fed1ed51b6f48db052d2063f450b346cf43a54,2026-09-05T01:52:14.732391+00:00
coding_002:atkinson-hyperlegible:12px:e0e198866aea,coding_002,1,coding,coding,javascript;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,160,61,5,2,10,12.0,e0e198866aea0a7f138abb8f944d077f1fcf3f8c0aeccfefbecf4c0398f8824d,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-239b-7682-b2dd-1f2ca2cc8d29,4505,0,,True,1.0,items.length,"""items.length""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12928, ""output_tokens"": 50, ""reasoning_output_tokens"": 42}",387c5d71debf815171e6621b0b959925a6298267d60b76b66e95193e6c0bf56f,003fc1ebfb6d6ad72f31f096ff42750e9dc75f11aa55ae4e8c38a94eca46c10c,2026-09-05T01:52:15.793522+00:00
coding_003:atkinson-hyperlegible:12px:7e77402f24ee,coding_003,1,coding,coding,python;code_interpretation,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,158,61,5,2,10,12.0,7e77402f24ee7a455534fde2eea6df5f3b83473d942c54a88376deed9f00e60f,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-2576-79e3-967d-91b370fd0441,4234,0,,True,1.0,8,"""8""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12928, ""output_tokens"": 36, ""reasoning_output_tokens"": 29}",821887d5d1ad27a9393040cf26933aec877dae507ff5e0b11d4607d35a84eaf0,94c24378b19f9a90681c3dfdfca5983c65b517ffa255a6d674f6dc436d81f947,2026-09-05T01:52:15.748952+00:00
coding_004:atkinson-hyperlegible:12px:6313aabdb5ef,coding_004,1,coding,coding,javascript;code_interpretation,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,125,61,4,2,8,9.6,6313aabdb5ef4d3696ca3836ba6b004578f01bb83482c288cd99113ca3dcf2d2,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-2cc0-7b11-9e1b-b4616ce0b058,5039,0,,True,1.0,12,"""12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12944, ""output_tokens"": 58, ""reasoning_output_tokens"": 51}",2d6396c1fbf53112437809515b32197ee20df2a34252813864196279b2ea7676,2b16901b9604e982616572bec73d01b6555b3ddcd4782c7b4d4a4ae2d5bdbe76,2026-09-05T01:52:18.709759+00:00
coding_005:atkinson-hyperlegible:12px:5f8cf229d7ba,coding_005,1,coding,coding,sql;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,214,61,7,2,14,16.8,5f8cf229d7ba2a7735558eec68aba61502ab93365af5fc8eaafa20b0866f1bdb,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-3118-7910-a017-795834dc6283,5009,0,,True,1.0,active = 1 AND age >= 18,"""active = 1 AND age >= 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12938, ""output_tokens"": 66, ""reasoning_output_tokens"": 51}",94d12f336374db069041b2d3c684eadf79d56a388baf578317d79a62d305e18e,55327d830f4dd2c379c3e6892ef2370014e2244a1c57481389e505709338879b,2026-09-05T01:52:19.742163+00:00
coding_006:atkinson-hyperlegible:12px:740a52634141,coding_006,1,coding,coding,shell;command_generation,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,96,121,3,4,12,14.399999999999999,740a52634141323ab0d1bf893664b1fbad1db1bdb6d20e9c2d759fae7213cb6c,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-3555-78b2-a3d0-325e8d0ea206,4502,0,,True,1.0,pwd,"""pwd""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 42, ""reasoning_output_tokens"": 35}",36ccd383581954ea6465423c3620b069e51877980103e50d3d72ded0b12c3c79,b84b53edf091722af237a7453fe4dc5d9b0cdf46df7dde98500e403315f50273,2026-09-05T01:52:20.251647+00:00
coding_007:atkinson-hyperlegible:12px:3125a6cd3fc7,coding_007,1,coding,coding,python;boolean_logic;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,96,85,3,3,9,10.799999999999999,3125a6cd3fc7304a3f10975a0d1e416beac7974c1b2231a7164afd5ed43e970b,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-35d2-7950-9244-03e87c960967,5350,0,,True,1.0,x > 0 and x % 2 == 0,"""x > 0 and x % 2 == 0""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 88, ""reasoning_output_tokens"": 70}",3c6cd8d1e8f26744de97b9b4fc366e529160af89d4f91955b5d363c44ca60c27,9a294ed940d254ccd4ef9625732d870f7510637210ee27e48eaf9c61388b7712,2026-09-05T01:52:21.144594+00:00
coding_008:atkinson-hyperlegible:12px:84c7f3710c71,coding_008,1,coding,coding,python;code_interpretation;comprehension,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,83,61,3,2,6,7.199999999999999,84c7f3710c715401943c3b552f7e6b55562886a9e69701f41ac792ce11105628,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-405f-7613-a22b-ef3b1f8a1d4a,4331,0,,True,1.0,3,"""3""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12927, ""output_tokens"": 50, ""reasoning_output_tokens"": 43}",01d79e41bd6a2775fb32a4c0e4c1b73343d7ff90c9e6bb44154da7f4345cd7eb,358c2e3b46bfca5af2bca92afa8cf11c1b2d97f4f17cab295f4687651d5efa32,2026-09-05T01:52:23.041605+00:00
coding_009:atkinson-hyperlegible:12px:94e0bdfbb7ba,coding_009,1,coding,coding,javascript;array_methods;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,123,85,4,3,12,14.399999999999999,94e0bdfbb7baa1b3e8396cd1e5b3bc223b1e4798ca10b3007b26bdb3a10272f6,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-4452-7180-b1fa-9ec67e66e303,5213,0,,False,0.0,names.map(name => name.toUpperCase()),"""names.map(x => x.toUpperCase())""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12926, ""output_tokens"": 79, ""reasoning_output_tokens"": 64}",427441549ec67521c24299e4d881c29cc06420bb6070c4bf00de0f62ae9eb293,f8ec15dcd126bbfed349f790a8b46ba6d93746d9835096b93fb618d809f55fc4,2026-09-05T01:52:24.957501+00:00
coding_010:atkinson-hyperlegible:12px:f1acdf509fcf,coding_010,1,coding,coding,javascript;code_interpretation;string,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,83,61,3,2,6,7.199999999999999,f1acdf509fcf7a7fa611b0161025700e3408513db0bb6bee68219cf551bc914a,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-4763-71a2-9669-4824aff28182,4749,0,,True,1.0,b-c,"""b-c""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 56, ""reasoning_output_tokens"": 48}",f2ac983f9582410126f582b4606eb2a095f39ef42b130c7873364ceac06d0a95,3404d235442a62faf208278d03ef48df77d28d1e71ab371f4109043aeb376de0,2026-09-05T01:52:25.001879+00:00
coding_011:atkinson-hyperlegible:12px:527504ba564c,coding_011,1,coding,coding,sql;aggregate;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,125,61,4,2,8,9.6,527504ba564c902f7093c9cde35de21a9bd7ad42e811fc0f0d621cd0e79b4d33,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-4a76-7023-b02b-6a057081c5be,5390,0,,True,1.0,COUNT(*),"""COUNT(*)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 133, ""reasoning_output_tokens"": 125}",ee44d6ec7c295dd8a5ff81c85894f90452ae1cda3e6fba795b4fecdb2999a30f,dc7bdbb94deef5c68042280ec996b155bca7b5c87fc6244caed0e8245f8967ee,2026-09-05T01:52:26.536007+00:00
coding_012:atkinson-hyperlegible:12px:2929b30c648f,coding_012,1,coding,coding,shell;command_generation,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,121,61,4,2,8,9.6,2929b30c648f1ecc747edce0253737668bd57669e2ad0c8e5eec19df6f376b11,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-5141-72b2-ab6d-65b3c6dfc473,9073,0,,True,1.0,ls -a,"""ls -a""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26051, ""output_tokens"": 222, ""reasoning_output_tokens"": 118}",cb43ab36e219374e1822326f308b2963e44d6b0fcbcddd8aabb5e27f57f253ff,3fac10aa450a496873cc7e69cad9aa08dc7f6f2233e90cfc5d2cacdde32f1558,2026-09-05T01:52:32.115848+00:00
coding_013:atkinson-hyperlegible:12px:f0b35ef7d0a2,coding_013,1,coding,coding,regex;pattern_generation,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,87,121,3,4,12,14.399999999999999,f0b35ef7d0a2230e852ee36424d609d4b9a1fbde3c8b597696d3752e77440480,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-596a-70a1-b56e-b54dba088381,4913,0,,True,1.0,^\d+$,"""^\\d+$""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12931, ""output_tokens"": 92, ""reasoning_output_tokens"": 83}",ca4c3d0f9c02a8cab80cd9636c652f7ed24271ea7f750cc1c65df4c6345e642c,f8c0938475be19b9dbef6728803e08d1900bf43d34c170ba9857779524c62bc9,2026-09-05T01:52:29.871780+00:00
coding_014:atkinson-hyperlegible:12px:4290826dca9d,coding_014,1,coding,coding,css;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,148,61,5,2,10,12.0,4290826dca9d19ecaad9b89d3a52359e8a9d4a14e29fa5dec974c5b75d78543e,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-59f4-7d30-a046-4998ba5b0514,5569,0,,True,1.0,display: none;,"""display: none;""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 83, ""reasoning_output_tokens"": 73}",f1ef8b5162bfb45130ecbe681b68e1071492b63ebfc9ed9d28f74c3b507c4322,9b7f6aa994b97a2909d0fd457050b87c23de1c34ef6e8d943dc6211753c533d3,2026-09-05T01:52:30.571484+00:00
coding_015:atkinson-hyperlegible:12px:a9432ef0ac90,coding_015,1,coding,coding,html;markup_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,124,61,4,2,8,9.6,a9432ef0ac9066679f3cc885aca2ed49602b5a9572f7954b399bf82175a9c4be,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-5f36-7e33-a86b-172a2bc2603c,5036,0,,True,1.0,<br>,"""<br>""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12909, ""output_tokens"": 63, ""reasoning_output_tokens"": 55}",abf107ce1b353856ca50ad9407834d133d96b1e31bcc1b70136d6fee0eee31e1,bfb5ae9aaaa74b3a6aa9945e5208f2317a01ef49bd2f4d94a1ad62dad9e6ff16,2026-09-05T01:52:31.573645+00:00
coding_016:atkinson-hyperlegible:12px:83a8f940838b,coding_016,1,coding,coding,python;bug_fix;off_by_one,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,155,61,5,2,10,12.0,83a8f940838be126f1ffc4c7ba74e0663509f713e630837ee5407d3cf90756d5,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-6c16-7280-9a9d-bcd807610a94,5866,0,,True,1.0,range(4),"""range(4)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12924, ""output_tokens"": 75, ""reasoning_output_tokens"": 65}",782fdddc985928bc3acd325099ebf3c97b8695aa5f0bfe51a80b003d992a2b12,56ff2625ade55ce88cf0a91f283d3d76ef31ea411cc3ace03d04817b3dd56a44,2026-09-05T01:52:35.738447+00:00
coding_017:atkinson-hyperlegible:12px:0e4b43e37c3d,coding_017,1,coding,coding,javascript;bug_fix;comparison,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,189,61,6,2,12,14.399999999999999,0e4b43e37c3da141e955a864f3ac733f43a82b512d0cfbe151ae252d4a34ddf2,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-6eb4-7710-be1b-d52add35aea8,5311,0,,True,1.0,status === 'ready',"""status === 'ready'""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12924, ""output_tokens"": 77, ""reasoning_output_tokens"": 66}",0be20368ce78c89c79ccc17f6d7dc5693172fed358f39c99bf849b2c091240af,0eb799579e82b52a3f4820eb45a340b8238ddc2083279ed4c19cba628cd779a0,2026-09-05T01:52:35.883929+00:00
coding_018:atkinson-hyperlegible:12px:59aa055e01d4,coding_018,1,coding,coding,python;state_tracking;json_output,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,148,61,5,2,10,12.0,59aa055e01d464ea08989567f4f791fa6d7caaab0f18b85219c64dcd7323f167,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-730b-7460-b8cc-44be13576c6c,9301,0,,True,1.0,"{""a"":3,""b"":7}","{""a"": 3, ""b"": 7}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26048, ""output_tokens"": 219, ""reasoning_output_tokens"": 140}",7d52e8975d9f45e7cbcd6a089e1110e336522799e3eee476fb9eee26762931f7,1c929e5719e83bb9511a1be9601989c183b443fc90e6c88c5dcc810e7f58c888,2026-09-05T01:52:40.875778+00:00
coding_019:atkinson-hyperlegible:12px:15327f4f67ae,coding_019,1,coding,coding,python;slice;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,12,1,1,159,61,5,2,10,12.0,15327f4f67aee191d8d7fe96243b8f8928aba406df80d5692cee3bed9ed52db2,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f44-757d-7c70-abc1-65e90de3e2a2,5151,0,,True,1.0,items[1:],"""items[1:]""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12927, ""output_tokens"": 67, ""reasoning_output_tokens"": 57}",48e881ce107a180c6404efe110323a8dae5c0f1cae9324b9e5c87fdb6e3630cc,46735e88f4427bda5f1affea8ea0b70dc1ee0221d1a0dd05fcc19192c9b153c5,2026-09-05T01:52:37.268682+00:00
